route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible
vilnius_expressbus_4G,13314,2627,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2628,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2629,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2630,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2631,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2632,"Saulėtekis",0,69849,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2633,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2634,"Saulėtekis",0,69863,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2635,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2636,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2637,"Saulėtekis",0,69850,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2638,"Saulėtekis",0,69865,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2639,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2640,"Saulėtekis",0,69848,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2641,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2642,"Saulėtekis",0,69851,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2643,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2644,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2645,"Saulėtekis",0,69852,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2646,"Saulėtekis",0,69858,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2647,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2648,"Saulėtekis",0,69853,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2649,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2650,"Saulėtekis",0,69859,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2651,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2652,"Saulėtekis",0,69849,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2653,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2654,"Saulėtekis",0,69863,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2655,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2656,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2657,"Saulėtekis",0,69850,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2658,"Saulėtekis",0,69865,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2659,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2660,"Saulėtekis",0,69848,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2661,"Saulėtekis",0,69851,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2662,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2663,"Saulėtekis",0,69852,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2664,"Saulėtekis",0,69858,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2665,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2666,"Saulėtekis",0,69853,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2667,"Saulėtekis",0,69859,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2668,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2669,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2670,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2671,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2672,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2673,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2674,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2675,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2676,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2677,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2678,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2679,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2680,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2681,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2682,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2683,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2684,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2685,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2686,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2687,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2688,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2689,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2690,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2691,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2692,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2693,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2694,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2695,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2696,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2697,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2698,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2699,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2700,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2701,"Saulėtekis",0,69849,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2702,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2703,"Saulėtekis",0,69863,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2704,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2705,"Saulėtekis",0,69850,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2706,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2707,"Saulėtekis",0,69865,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2708,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2709,"Saulėtekis",0,69848,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2710,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2711,"Saulėtekis",0,69851,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2712,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2713,"Saulėtekis",0,69852,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2714,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2715,"Saulėtekis",0,69858,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2716,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2717,"Saulėtekis",0,69853,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2718,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2719,"Saulėtekis",0,69859,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2720,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2721,"Saulėtekis",0,69849,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2722,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2723,"Saulėtekis",0,69863,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2724,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2725,"Saulėtekis",0,69850,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2726,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2727,"Saulėtekis",0,69865,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2728,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2729,"Saulėtekis",0,69848,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2730,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2731,"Saulėtekis",0,69851,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2732,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2733,"Saulėtekis",0,69852,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2734,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2735,"Saulėtekis",0,69858,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2736,"Saulėtekis",0,69853,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2737,"Saulėtekis",0,69859,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2738,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2739,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2740,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2741,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2742,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2743,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2744,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2745,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2746,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2747,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2748,"Saulėtekis",0,69855,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2749,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2750,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2751,"Saulėtekis",0,69862,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2752,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2753,"Saulėtekis",0,69864,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2754,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2755,"Saulėtekis",0,69846,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2756,"Saulėtekis",0,69856,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2757,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2758,"Saulėtekis",0,69847,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2759,"Saulėtekis",0,69860,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2760,"Saulėtekis",0,69857,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2761,"Saulėtekis",0,69861,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13314,2762,"Saulėtekis",0,69854,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2763,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2764,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2765,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2766,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2767,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2768,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2769,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2770,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2771,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2772,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2773,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2774,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2775,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2776,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2777,"Saulėtekis",0,69870,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2778,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2779,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2780,"Saulėtekis",0,69869,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2781,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2782,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2783,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2784,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2785,"Saulėtekis",0,69870,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2786,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2787,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2788,"Saulėtekis",0,69869,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2789,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2790,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2791,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2792,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2793,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2794,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2795,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2796,"Saulėtekis",0,69870,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2797,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2798,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2799,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2800,"Saulėtekis",0,69869,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2801,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2802,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2803,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2804,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2805,"Saulėtekis",0,69870,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2806,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2807,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2808,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2809,"Saulėtekis",0,69869,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2810,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2811,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2812,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2813,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2814,"Saulėtekis",0,69870,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2815,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2816,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2817,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2818,"Saulėtekis",0,69869,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2819,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2820,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2821,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2822,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2823,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2824,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2825,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2826,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2827,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2828,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2829,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2830,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2831,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2832,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2833,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2834,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2835,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2836,"Saulėtekis",0,69868,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2837,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2838,"Saulėtekis",0,69871,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2839,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2840,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2841,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2842,"Saulėtekis",0,69866,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2843,"Saulėtekis",0,69873,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2844,"Saulėtekis",0,69874,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2845,"Saulėtekis",0,69867,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13315,2846,"Saulėtekis",0,69872,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2847,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2848,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2849,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2850,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2851,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2852,"Saulėtekis",0,69875,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2853,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2854,"Saulėtekis",0,69882,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2855,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2856,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2857,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2858,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2859,"Saulėtekis",0,69875,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2860,"Saulėtekis",0,69879,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2861,"Saulėtekis",0,69882,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2862,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2863,"Saulėtekis",0,69878,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2864,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2865,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2866,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2867,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2868,"Saulėtekis",0,69879,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2869,"Saulėtekis",0,69875,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2870,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2871,"Saulėtekis",0,69878,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2872,"Saulėtekis",0,69882,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2873,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2874,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2875,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2876,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2877,"Saulėtekis",0,69875,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2878,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2879,"Saulėtekis",0,69879,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2880,"Saulėtekis",0,69882,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2881,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2882,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2883,"Saulėtekis",0,69878,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2884,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2885,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2886,"Saulėtekis",0,69875,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2887,"Saulėtekis",0,69877,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2888,"Saulėtekis",0,69879,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2889,"Saulėtekis",0,69882,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2890,"Saulėtekis",0,69880,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2891,"Saulėtekis",0,69883,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2892,"Saulėtekis",0,69878,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2893,"Saulėtekis",0,69876,vilnius_expressbus_4G_a-b,1
vilnius_expressbus_4G,13316,2894,"Saulėtekis",0,69881,vilnius_expressbus_4G_a-b,1
